hospital_id,entity_code,hospital_name,district,ownership,directorate,verified_specialties,latitude,longitude,hospital_name_ta
TNH0896,H_25999,"Preetham Advancd Criticl Care Hosp P.Ltd,Salem,TN.",Salem,PVT,PVT,Multi-Speciality,11.5908484,78.1366975,"ப்ரீதம் அட்வான்சிட் கிரிட்டிகல் கேர் ஹோஸ்ப் பி.லிட், சேலம், டிஎன்."
TNH0897,H_21135,"Priyam Speciality Hospital, Salem TN.",Salem,PVT,PVT,Multi-Speciality,11.6344582,78.1241009,"பிரியம் சிறப்பு மருத்துவமனை, சேலம் TN."
TNH0898,H_22304,"Rajammal Hospital, Ammapet, Salem TN.",Salem,PVT,PVT,"Pediatrics,Multi-Speciality",11.658473,78.1808111,"ராஜம்மாள் மருத்துவமனை, அம்மாபேட்டை, சேலம் TN."
TNH0899,H_23390,"Raos PathLab, Salem DC.",Salem,Pvt,Pvt,Multi-Speciality,11.648886,78.1229381,"ராவ்ஸ் பாத்லேப், சேலம் டி.சி."
TNH0900,H_18536,"RPS Hospital,Salem TN.",Salem,PVT,PVT,Multi-Speciality,11.6260587,78.1473229,"ஆர்.பி.எஸ் மருத்துவமனை, சேலம், தமிழ்நாடு."
TNH0902,H_18881,"Saravana Hospital,Ammapet,Salem TN.",Salem,PVT,PVT,Multi-Speciality,11.6624149,78.1714824,"சரவணா மருத்துவமனை, அம்மாபேட்டை, சேலம் TN."
TNH0903,H_18946,"Shanmuga Hospital Private Limited, Salem TN.",Salem,PVT,PVT,Multi-Speciality,11.676404,78.1525984,"சண்முகா மருத்துவமனை பிரைவேட் லிமிடெட், சேலம், தமிழ்நாடு."
TNH0904,H_22159,"Shanthi Nursing Home, Dadagapatti, Salem TN.",Salem,PVT,PVT,Multi-Speciality,11.640625,78.1533239,"சாந்தி முதியோர் இல்லம், தாதகாபட்டி, சேலம் TN."
TNH0906,H_21980,"Shri Bharathi Nursing Home, Salem TN.",Salem,PVT,PVT,"Gynecology,Multi-Speciality",11.6420096,78.1424059,"ஸ்ரீ பாரதி நர்சிங் ஹோம், சேலம், தமிழ்நாடு."
TNH0907,H_23773,"Shri Hospitals, Shankar Nagar,  Salem TN.",Salem,PVT,PVT,Multi-Speciality,11.6611797,78.1533547,"ஸ்ரீ மருத்துவமனைகள், சங்கர் நகர், சேலம் TN."
TNH0908,H_18575,"Shri Suraksha Splty Medical Centr Pvt Ld,Salem TN.",Salem,PVT,PVT,Multi-Speciality,11.6672821,78.1229448,"ஸ்ரீ சுரக்ஷா ஸ்ப்லிடி மெடிக்கல் சென்டர் பிரைவேட் லிமிடெட், சேலம் TN."
TNH0909,H_21511,"SIMS Chellum hospital,Salem TN.",Salem,PVT,PVT,Multi-Speciality,11.6698299,78.1558727,"சிம்ஸ் செல்லம் மருத்துவமனை, சேலம், தமிழ்நாடு."
TNH0910,H_18934,"SISU Hospital India Pvt Ld Kandapatti,Salem TN.",Salem,PVT,PVT,"Gynecology,Fertility,Pediatrics",11.6506204,78.1204527,"SISU மருத்துவமனை இந்தியா பிரைவேட் Ld கண்டப்பட்டி, சேலம் TN."
TNH0911,H_18568,"SKS Hospital,Salem TN.",Salem,PVT,PVT,Multi-Speciality,11.6701676,78.1433932,"எஸ்.கே.எஸ் மருத்துவமனை, சேலம், தமிழ்நாடு."
TNH0912,H_19636,"SPMM Hospital Ammapet, Salem TN.",Salem,PVT,PVT,Multi-Speciality,11.6612384,78.1920086,"SPMM மருத்துவமனை, அம்மாப்பேட்டை, சேலம், தமிழ்நாடு."
TNH0914,H_18574,"Sri Gokulam Hospital,Salem TN.",Salem,PVT,PVT,Multi-Speciality,11.672718,78.1339232,"ஸ்ரீ கோகுலம் மருத்துவமனை, சேலம், தமிழ்நாடு."
TNH0915,H_18943,"Sri Shellappa Hospital Rajaram Nagar,Salem TN.",Salem,PVT,PVT,Multi-Speciality,11.6607896,78.1556587,"ஸ்ரீ செல்லப்பா மருத்துவமனை ராஜாராம் நகர், சேலம் TN."
TNH0916,H_22430,"Subam Hospital, Elampillai, Salem TN.",Salem,PVT,PVT,Multi-Speciality,11.6069549,78.0042118,"சுபம் மருத்துவமனை, இளம்பிள்ளை, சேலம் TN."
TNH0917,H_26158,"Sun Srishti Speciality Hospital, Salem TN.",Salem,PVT,PVT,Multi-Speciality,11.6065352,78.0041548,"சன் சிருஷ்டி சிறப்பு மருத்துவமனை, சேலம் TN."
TNH0919,H_26182,"Thangavelu Hospital, Salem TN.",Salem,PVT,PVT,Orthopedics,11.6751854,78.1222336,"தங்கவேலு மருத்துவமனை, சேலம் டி.என்."
TNH0921,H_18399,"Vinayaga Mission Kirubananda Med Colg Hp,Salem TN.",Salem,PVT,PVT,Multi-Speciality,11.715593,78.1785323,"விநாயகா மிஷன் கிருபானந்தா மெட் கோல்க் ஹெச்பி, சேலம் TN."
TNH0924,H_22035,"Anbhu Ramachandran Hospital,Sivagangai,TN.",Sivaganga,PVT HOSPITAL,Pvt,Multi-Speciality,9.9481764,78.8186742,"அன்பு ராமச்சந்திரன் மருத்துவமனை, சிவகங்கை, தமிழ்நாடு."
TNH0925,H_18407,"Apollo Hospitals,Sivagangai TN.",Sivaganga,PVT HOSPITAL,Pvt,Multi-Speciality,9.8479616,78.4832344,"அப்பல்லோ மருத்துவமனை, சிவகங்கை TN."
TNH0927,H_19091,"Government Medical College, Sivagangai TN. ",Sivaganga,Govt-DME,Govt,"General Medicine,Pediatrics",9.8397236,78.4785581,"அரசு மருத்துவக் கல்லூரி, சிவகங்கை டி.என். "
TNH0928,H_22650,"Govt Hospital Manamadurai,Sivagangai,TN.",Sivaganga,Govt-DMS,Govt,"General Medicine,Pediatrics",9.6940519,78.4592314,"அரசு மருத்துவமனை மானாமதுரை, சிவகங்கை, தமிழ்நாடு."
TNH0929,H_22602,"Govt Hospital Singampunari, Sivagangai TN.",Sivaganga,Govt-DMS,Govt,"General Medicine,Pediatrics",9.855515,78.486287,"அரசு மருத்துவமனை சிங்கம்புணரி, சிவகங்கை டி.என்."
TNH0930,H_19475,"Govt Hospital Thirupathur, Sivagangai TN.",Sivaganga,Govt-DMS,Govt,"General Medicine,Pediatrics",9.855515,78.486287,"அரசு மருத்துவமனை திருப்பத்தூர், சிவகங்கை டி.என்."
TNH0931,H_22601,"Govt Hospital Thiruppuvanam, Sivagangai TN.",Sivaganga,Govt-DMS,Govt,"General Medicine,Pediatrics",9.8240339,78.2578101,"அரசு மருத்துவமனை திருப்புவனம், சிவகங்கை டி.என்."
TNH0932,H_24400,"Govt Hospital, Kanandur, Sivagangai TN.",Sivaganga,Govt-DMS,Govt,"General Medicine,Pediatrics",9.855515,78.486287,"அரசு மருத்துவமனை, கானந்தூர், சிவகங்கை டி.என்."
TNH0933,H_24401,"Govt Hospital, Pulankurichi, Sivagangai TN.",Sivaganga,Govt-DMS,Govt,"General Medicine,Pediatrics",10.2685775,78.5920286,"அரசு மருத்துவமனை, பூலாங்குறிச்சி, சிவகங்கை டி.என்."
TNH0934,H_19089,"Govt hospital,Devakottai,Sivagangai,TN",Sivaganga,Govt-DMS,Govt,"General Medicine,Pediatrics",9.855515,78.486287,"அரசு மருத்துவமனை, தேவகோட்டை, சிவகங்கை, தமிழ்நாடு"
TNH0935,H_23167,"Govt Hospital,Ilayankudi,Sivagangai TN.",Sivaganga,Govt-DMS,Govt,"General Medicine,Pediatrics",9.855515,78.486287,"அரசு மருத்துவமனை, இளையான்குடி, சிவகங்கை டி.என்."
TNH0936,H_24523,"Govt.GPHC Thiruvegampet,Sivagangai TN. ",Sivaganga,Govt-MTM,Govt,General Medicine,9.8322283,78.7823301,"அரசு GPHC திருவேகம்பேட்டை, சிவகங்கை TN. "
TNH0937,H_18500,"Govt.Head Qrtrs Hosp Karaikudi,Sivagangai TN.",Sivaganga,Govt-DMS,Govt,"General Medicine,Pediatrics",10.0729625,78.7297656,"காரைக்குடி அரசு தலைமைக் கழகம், சிவகங்கை TN."
TNH0938,H_23165,"Govt.Hospital,Kalayarkovil,Sivagangai TN.",Sivaganga,Govt-DMS,Govt,"General Medicine,Pediatrics",9.8575448,78.5992043,"அரசு மருத்துவமனை, காளையார்கோவில், சிவகங்கை TN."
TNH0939,H_23166,"Govt.Hospital,Kanadukathan,Sivagangai TN.",Sivaganga,Govt-DMS,Govt,"General Medicine,Pediatrics",10.1689725,78.7830019,"அரசு மருத்துவமனை, கானாடுகாத்தான், சிவகங்கை TN."
TNH0942,H_23168,"Govt.Somanathapuram TB Hospital,Sivagangai TN.",Sivaganga,Govt-DMS,Govt,"General Medicine,Pediatrics",9.5572298,78.5644457,"அரசு சோமநாதபுரம் காசநோய் மருத்துவமனை, சிவகங்கை டி.என்."
TNH0952,H_23580,"Jedaiah Steve Hospital,Karaikudai,Sivagangai TN.",Sivaganga,PVT HOSPITAL,Pvt,Multi-Speciality,10.0772332,78.784921,"ஜெடையா ஸ்டீவ் மருத்துவமனை, காரைக்குடை, சிவகங்கை TN."
TNH0953,H_21377,"Karaikudi Medical Centre,Sivagangai TN.",Sivaganga,PVT HOSPITAL,Pvt,Multi-Speciality,10.07354,78.773198,"காரைக்குடி மருத்துவ மையம், சிவகங்கை டி.என்."
TNH0955,H_25940,"Nirubarajan Lifecare Hospital, Sivagangai TN.",Sivaganga,PVT HOSPITAL,Pvt,"Multi-Speciality,Orthopedics,Gynecology",9.6978781,78.4487697,"நிரூபராஜன் லைஃப்கேர் மருத்துவமனை, சிவகங்கை டி.என்."
TNH0956,H_22100,"RMS Pusali Ammal Nursing Home,Sivagangai,TN.",Sivaganga,PVT HOSPITAL,Pvt,Multi-Speciality,9.8479616,78.4832344,"RMS பூசாலி அம்மாள் முதியோர் இல்லம், சிவகங்கை, TN."
TNH0957,H_23938,"Sahayarani Hospital, Kalayarkovil,Sivagangai TN.",Sivaganga,PVT HOSPITAL,Pvt,Multi-Speciality,9.8457023,78.641123,"சகாயராணி மருத்துவமனை, காளையார்கோவில், சிவகங்கை டி.என்."
TNH0958,H_18463,"Senthil Hospital,Sivagangai TN.",Sivaganga,PVT HOSPITAL,Pvt,Multi-Speciality,9.9481253,78.8222823,"செந்தில் மருத்துவமனை, சிவகங்கை டி.என்."
TNH0959,H_18222,"SM Hospital, Sivagangai TN.",Sivaganga,PVT HOSPITAL,Pvt,"Gynecology,Multi-Speciality",9.9497719,78.8201227,"எஸ்.எம். மருத்துவமனை, சிவகங்கை, தமிழ்நாடு."
TNH0960,H_18502,"Dist. Govt. Head Qrtrs Hosp Tenkasi,TN. ",Tenkasi,Govt-DMS,Govt,"General Medicine,Pediatrics",8.952567,77.315522,"மாவட்டம். அரசு தலைமை Qrtrs Hosp தென்காசி, TN. "
TNH0961,H_22132,"Govt Hospital Alangulam,Tenkasi TN.",Tenkasi,Govt-DMS,Govt,"General Medicine,Pediatrics",8.8666801,77.4915272,"அரசு மருத்துவமனை ஆலங்குளம், தென்காசி TN."
TNH0962,H_22131,"Govt Hospital Auikudi,Tenkasi TN.",Tenkasi,Govt-DMS,Govt,"General Medicine,Pediatrics",8.9524887,77.3154809,"அரசு மருத்துவமனை ஆய்குடி, தென்காசி TN."
TNH0963,H_22139,"Govt Hospital Kadayanallur,Tenkasi TN.",Tenkasi,Govt-DMS,Govt,"General Medicine,Pediatrics",9.0846695,77.3459496,"அரசு மருத்துவமனை கடையநல்லூர், தென்காசி TN."
TNH0964,H_22134,"Govt Hospital Puliangudi,Tenkasi TN.",Tenkasi,Govt-DMS,Govt,"General Medicine,Pediatrics",9.1640569,77.390657,"அரசு மருத்துவமனை புளியங்குடி, தென்காசி TN."
TNH0965,H_19476,"Govt Hospital Sankarankoil, Tenkasi TN. ",Tenkasi,Govt-DMS,Govt,"General Medicine,Pediatrics",9.1672965,77.5358336,"அரசு மருத்துவமனை சங்கரன்கோவில், தென்காசி டி.என். "
TNH0966,H_22133,"Govt Hospital Sengkottai,Tenkasi TN.",Tenkasi,Govt-DMS,Govt,"General Medicine,Pediatrics",9.0055005,77.1883132,"அரசு மருத்துவமனை செங்கோட்டை, தென்காசி TN."
TNH0967,H_22330,"Govt Hospital Sivagiri, Tenkasi TN. ",Tenkasi,Govt-DMS,Govt,"General Medicine,Pediatrics",9.3472834,77.4329227,"அரசு மருத்துவமனை சிவகிரி, தென்காசி டி.என். "
TNH0968,H_22329,"Govt Hospital Veerakeralampudur, Tirunelveli TN.",Tenkasi,Govt-DMS,Govt,"General Medicine,Pediatrics",8.9715973,77.4213091,"அரசு மருத்துவமனை, வீரகேரளம்புதூர், திருநெல்வேலி, தமிழ்நாடு."
TNH0979,H_23493,"Meeran hospital, Tenkasi TN.",Tenkasi,PVT HOSPITAL,Pvt,Multi-Speciality,8.9542513,77.3024504,"மீரன் மருத்துவமனை, தென்காசி, தமிழ்நாடு."
TNH0980,H_23494,"Santhi hospital, Tenkasi TN.",Tenkasi,PVT HOSPITAL,Pvt,Multi-Speciality,8.957242,77.30606,"சாந்தி மருத்துவமனை, தென்காசி, தமிழ்நாடு."
TNH0983,H_18280,"Anbu Hospital,Thanjavur TN.",Thanjavur,PVT HOSPITAL,PVT,Multi-Speciality,10.9610594,79.3839756,"அன்பு மருத்துவமனை, தஞ்சாவூர், தமிழ்நாடு."
TNH0988,H_22336,"Diocese of Thanjavur society OLH, Thanjavur TN.",Thanjavur,PVT HOSPITAL,PVT,Multi-Speciality,10.7712538,79.1369324,"தஞ்சாவூர் மறைமாவட்ட சங்கம் OLH, தஞ்சாவூர், தமிழ்நாடு."
TNH0989,H_18371,"Dr R K Nursing Home, Thanjavur TN.",Thanjavur,PVT HOSPITAL,PVT,Multi-Speciality,10.7805939,79.1315969,"டாக்டர் ஆர் கே நர்சிங் ஹோம், தஞ்சாவூர், தமிழ்நாடு."
TNH0990,H_25614 ,"Govt Hospital Adirampattinam, Thanjavur, TN.",Thanjavur,GOVT-DMS,Govt,"General Medicine,Pediatrics",10.3503346,79.3775294,"அரசு மருத்துவமனை, அதிரம்பட்டினம், தஞ்சாவூர், தமிழ்நாடு."
TNH0991,H_25617,"Govt Hospital Ayyampettai, Thanjavur, TN.",Thanjavur,GOVT-DMS,Govt,"General Medicine,Pediatrics",10.895737,79.1897152,"அரசு மருத்துவமனை, அய்யம்பேட்டை, தஞ்சாவூர், தமிழ்நாடு."
TNH0992,H_25622,"Govt Hospital Nachiyarkoil, Thanjavur, TN.",Thanjavur,GOVT-DMS,Govt,"General Medicine,Pediatrics",10.9176616,79.4454715,"அரசு மருத்துவமனை நாச்சியார்கோயில், தஞ்சாவூர், டி.என்."
TNH0993,H_22603,"Govt Hospital Papanasam, Thanjavur TN.",Thanjavur,GOVT-DMS,Govt,"General Medicine,Pediatrics",10.9260865,79.26266,"அரசு மருத்துவமனை பாபநாசம், தஞ்சாவூர் டி.என்."
TNH0994,H_22041,"Govt Hospital Peravurani,Thanjavur,TN.",Thanjavur,GOVT-DMS,Govt,"General Medicine,Pediatrics",10.2841701,79.247219,"அரசு மருத்துவமனை, பேராவூரணி, தஞ்சாவூர், தமிழ்நாடு."
TNH0995,H_25621,"Govt Hospital Thiruvidaimaruthur, Thanjavur, TN.",Thanjavur,GOVT-DMS,Govt,"General Medicine,Pediatrics",10.9950698,79.4498459,"அரசு மருத்துவமனை, திருவிடைமருதூர், தஞ்சாவூர், தமிழ்நாடு."
TNH0996,H_24438,"Govt Hospital,Boothalur,Thanjavur TN.",Thanjavur,GOVT-DMS,Govt,"General Medicine,Pediatrics",10.7910439,78.9782394,"அரசு மருத்துவமனை, பூதலூர், தஞ்சாவூர் TN."
